,fav_recovery,fav_recovery,fav_recovery,fav_stress,fav_stress,fav_stress,pval.stress,padj.sterss
isogroupisogroup44097,2.68229166369042,3.62144903800187,1.34647822435334,3.10012297305474,2.32768330380781,4.12203553129671,0.43026334754101,NA
isogroupisogroup44099,3.19741184726917,2.90895551366062,3.94690106184925,3.88522649038443,3.09357680577834,4.39199373134298,0.420210890675356,0.995310922565357
isogroupisogroup44100,5.4880868637624,6.38164906332296,3.9029725799004,4.90983702943474,5.03658794624795,5.16354392522693,0.671871001836594,0.995310922565357
isogroupisogroup44101,4.57662933146928,3.49449732452708,4.23276008090169,4.89548718249434,4.36525200130177,4.61817406542203,0.331569007449167,0.995310922565357
isogroupisogroup44103,5.61240219420558,5.60312763284398,5.80488564740442,6.0335567584011,5.55660523545253,5.91391376492239,0.711510452429363,0.995310922565357
isogroupisogroup44104,3.84310277625552,4.75697985657211,4.28618923085307,3.80633598013473,3.69689115142312,3.71874606247221,0.348230041456954,0.995310922565357
isogroupisogroup44106,-2.06649683204835,-2.05786899377534,-2.07114094451673,-2.06984511326684,-2.0617889447121,-2.05766210559783,0.950364589871075,NA
isogroupisogroup44109,3.79707389254972,5.75536439296854,4.33169450238103,3.30483672744087,3.25868482079433,3.71059679371013,0.0504438471235944,0.76567746759787
isogroupisogroup44112,6.76809550234194,8.12028897124662,6.20153499417401,6.17404565488068,5.97695188469325,6.1024376300863,0.0534149383513108,0.784778676660406
isogroupisogroup44113,6.94052750304752,7.24932942046537,6.39720863060799,7.32475694046761,6.97836601152617,7.78183968773086,0.260967046838445,0.995310922565357
isogroupisogroup44114,-2.06649683204835,-2.05786899377534,-2.07114094451673,-2.06984511326684,-2.0617889447121,-2.05766210559783,0.950364589871075,NA
isogroupisogroup44115,4.86834640835943,4.07127574871161,4.44722832878553,4.5863139464161,4.29170836881495,5.25673883111101,0.642712046889601,0.995310922565357
isogroupisogroup44116,6.38011319784735,6.13021306440024,5.39769004008841,5.43320813896123,4.85414132704337,5.63262446976124,0.173982168466527,0.995310922565357
isogroupisogroup44117,0.717382061308252,0.623460294528039,0.311784883861031,0.528223068838271,0.520222444283293,0.197813269602286,0.814193087918243,NA
isogroupisogroup44118,4.86644504593601,4.72087103808168,4.18632498312786,5.04949040377597,4.73619532481329,4.65570449137367,0.669597041231533,0.995310922565357
isogroupisogroup4412,1.89451048021425,1.46215143702789,1.56122411207607,2.21885237689069,1.33374893568824,1.03772294855607,0.716533033459566,NA
isogroupisogroup44121,2.14864337381864,1.17800230579332,1.800472450368,1.86380344793263,1.7365976722632,1.9139059441627,0.70989756772653,NA
isogroupisogroup44128,4.03154943688945,5.3762427613512,4.13867777556367,4.36229421693201,4.46169552614107,4.27211387352457,0.81503248252222,0.995310922565357
isogroupisogroup44130,4.84844559487668,3.63548336044464,5.30475628034589,5.24404821395478,5.04364043023387,4.25976890050067,0.629975561549797,0.995310922565357
isogroupisogroup44134,6.01485714935388,5.85758252440796,6.3861493017299,6.28194950204777,6.42947824261426,6.0317742004775,0.714525609623616,0.995310922565357
isogroupisogroup44136,6.24185058353792,5.08762126653272,6.29994346923259,5.20021640848297,6.07453351940748,4.67578433121238,0.261570746684905,0.995310922565357
isogroupisogroup44141,3.94651764775366,3.70621926824391,3.73165253323874,3.50161704915681,3.4408759320386,3.72056322387832,0.680850656807307,NA
isogroupisogroup44142,5.83699932085763,4.884879631957,5.4285721816401,5.29166334005041,5.53120594181824,5.61653560774533,0.856438910140946,0.995310922565357
isogroupisogroup44144,3.03233239460211,2.79090598340572,2.91488966924189,3.00022507947869,3.05174009941374,2.26206814480374,0.790616111798659,NA
isogroupisogroup44145,2.46012987917412,2.23063688096088,2.55262009796693,2.16195522377214,2.053190098547,2.24025804605971,0.68717753674209,NA
isogroupisogroup44146,7.00378199502738,7.75519338617233,7.42001326558514,7.37599142174522,7.50138806594759,7.774533760965,0.677951372017261,0.995310922565357
isogroupisogroup44147,6.87764876371061,5.12505573638451,6.32553362117681,6.02081785571619,6.16200878963921,6.53443221468968,0.787280098080052,0.995310922565357
isogroupisogroup44148,10.5079342186357,9.87276050428935,10.8260463611248,10.4967466440607,10.6835406790887,10.7170625652806,0.538632121088892,0.995310922565357
isogroupisogroup44149,2.29206761601292,2.61236875946332,2.51927829899665,2.28361046483362,2.40218361328532,2.99948390331843,0.903683827775297,NA
isogroupisogroup4415,-1.85901634904982,-1.73772917038182,-1.82976267050218,-1.82077681093889,-1.60151197235838,-1.73629451744491,0.639294959599623,NA
isogroupisogroup44151,5.11931612908684,5.00649033424287,4.91268096289683,4.78341543889414,5.01152852923757,4.6415288722099,0.682649922093779,0.995310922565357
isogroupisogroup44152,2.97928528046323,1.64479053973457,1.76077233363317,2.94270482496112,3.35768062827112,2.64825052927006,0.161186823262733,NA
isogroupisogroup44154,2.58197375121041,2.26810656372448,2.00339153589962,2.41202638430223,2.08677112607408,2.72628213849567,0.84918905898072,NA
isogroupisogroup44156,5.37742228404595,4.09065081477597,6.13945821350864,4.97885922495379,4.98081104370671,7.44087326629348,0.21424901505918,0.995310922565357
isogroupisogroup44163,5.09911284648632,4.73666043165543,5.00482381293318,5.04608246546354,4.42946454608312,5.60951151667599,0.867677178038879,0.995310922565357
isogroupisogroup44165,2.22212756291229,0.986355130695975,0.757581640211673,1.95170583621424,1.58707920380312,1.76823240067768,0.259296366985557,NA
isogroupisogroup44166,0.445355194616664,1.12050897765593,-0.111817178332802,0.405698813532673,-0.0226817815070087,0.0357529057553052,0.777260064453922,NA
isogroupisogroup44169,0,0,0,0,0,0,NA,NA
isogroupisogroup44170,4.98233203877718,5.98882327156692,4.78157983506955,5.52183088012966,5.2409225824681,5.63930583583987,0.634922211994801,0.995310922565357
isogroupisogroup44171,0.0237627233343577,-0.336731466299824,-0.454940797241413,-0.0183482258535236,-0.400575459537555,0.0504159399817064,0.757262132035579,NA
isogroupisogroup44174,-1.78593772455039,-1.72844752674464,-1.69229194460867,-1.77052107871656,-1.74221878709172,-1.72772070362844,0.954303323101556,NA
isogroupisogroup44175,2.2343080836075,2.12206254815651,1.13414034979962,1.83158086611165,1.41699369673514,1.5577904624674,0.759505164297358,NA
isogroupisogroup44176,3.21311315558517,3.42143404865421,2.19105425644534,3.10070014766274,3.2824280658027,3.11300754626535,0.712891635821796,NA
isogroupisogroup44179,6.78681084913328,5.20542487244978,6.40940361578964,5.88150091353981,6.23361867855739,6.60771975860007,0.826310973396497,0.995310922565357
isogroupisogroup44180,6.55892770892078,7.77299271981992,6.60361593451685,6.15420612283624,5.96805926551316,6.67561957670806,0.14131151736691,0.975489267372666
isogroupisogroup44182,1.09435564715426,0.896254396471466,0.147338723681211,0.16750385136407,0.302503036638752,2.18623046587714,0.483131797747962,NA
isogroupisogroup44184,5.1175546609325,4.88982595565424,4.88392742776365,5.11259691999385,4.42664429040472,5.43103299582929,0.95065352218192,0.996112880844931
isogroupisogroup44185,5.01760210535216,5.15910401925843,5.30500971127553,5.41830457594449,5.49226890908249,4.73482731303932,0.903120811627661,0.995310922565357
isogroupisogroup44187,5.10467441831973,4.52685359202797,5.06340930992773,4.71813152190516,5.0978452626333,4.88054490373215,0.982771786812705,0.999040261475886
isogroupisogroup44188,5.80639548391059,7.20134995164949,5.89325670695582,6.3382666519935,5.24088966031044,5.4198796906155,0.242881208335504,0.995310922565357
isogroupisogroup44190,5.76313043938618,5.26920731219173,6.05923951938693,5.23318626478696,5.75133462234342,5.15850607356561,0.506763354143224,0.995310922565357
isogroupisogroup44191,5.91162549185117,6.2530060166242,6.37277612570242,5.94359313188789,5.93549737970384,6.11490969360703,0.685340724729713,0.995310922565357
isogroupisogroup44192,4.62733267660933,5.6917684628339,5.07484939291871,5.2683991089702,4.48693696260146,4.44948382216401,0.473540982110935,0.995310922565357
isogroupisogroup44193,6.52469074019623,6.9095828232749,7.26159697198393,6.46980671599625,6.94927893321475,6.59873208181023,0.587036636507666,0.995310922565357
isogroupisogroup44197,6.53679628120374,7.47933313498299,6.86593978589899,7.39543051577089,7.19675983723849,6.45992017211286,0.897819276571841,0.995310922565357
isogroupisogroup44201,2.30220429467111,3.95249639970864,4.68814396035886,5.33710374863669,4.36332201702992,3.06708518909535,0.440136602249369,0.995310922565357
isogroupisogroup44203,3.92722543775188,4.11917634133986,4.38796222995661,3.67381311986653,3.72555133091525,3.03963454056344,0.273340171014413,0.995310922565357
isogroupisogroup44204,6.60063615442047,6.39419335665067,5.81895435190422,5.36042110525392,5.91077992747404,5.33666052055627,0.099652733937448,0.930362795049413
isogroupisogroup44205,-0.373457233974907,-0.423594384425549,-0.146106595814805,-0.300801834504366,-0.484197971444041,-0.0560966710823284,0.942774415430914,NA
isogroupisogroup44206,5.18113498778615,7.79615775795881,4.88697998436522,5.13363802551277,5.35656517763522,4.50348151920893,0.0756429767964455,0.874434249331622
isogroupisogroup44207,4.87664807256352,4.43251799884947,5.00194223710058,5.00600659599798,4.38720575957078,4.10546715858687,0.631440050461879,0.995310922565357
isogroupisogroup44208,5.82740615068909,4.28390135556612,4.56272372772064,4.94882641777182,5.70679163325682,5.74984724422073,0.267781853091721,0.995310922565357
isogroupisogroup44209,5.17726756810998,4.43895089518121,4.56106889807545,5.23238634661653,4.63259544946697,5.63776044312919,0.388326497020169,0.995310922565357
isogroupisogroup44210,1.15364275747063,1.49287018937026,1.92377045307011,1.77791710750824,1.36202938059117,2.0741693409262,0.694401477479207,NA
isogroupisogroup44211,2.73015899257283,3.75406936693457,2.10016554775672,4.90818965502587,5.23492816746349,6.55981615096792,1.29812428004899e-05,0.00371912606234036
isogroupisogroup44214,-1.71142738440145,-1.73174529550965,-1.76942781966592,-1.76574861731444,-1.74287505697005,-1.73115788610025,0.929989321718381,NA
isogroupisogroup44217,2.42366659891851,2.35340251492456,1.49964352498793,3.06053692991068,3.6674855522546,2.03705063175346,0.216842527442965,NA
isogroupisogroup44222,4.14212721311643,5.94631133708713,4.444567838301,4.5516974753373,4.04904804137311,5.01851852934726,0.720740003608377,0.995310922565357
isogroupisogroup44224,5.20771107705282,4.77412762545018,4.20442932541121,4.26395976590857,5.01322602378498,4.34398472579264,0.708650565488989,0.995310922565357
isogroupisogroup44226,3.9028360520397,4.74054965378125,3.0745718379442,3.92929690007772,3.72175630519855,3.45914779371616,0.750581646871406,0.995310922565357
isogroupisogroup44229,4.76228267508146,2.92582500394861,5.24886962646405,4.12865207379393,4.16591190579471,4.19612433608085,0.814893844962823,0.995310922565357
isogroupisogroup44230,1.75080239584217,2.06004266948657,0.869370406021056,3.73429056547878,1.86067347543762,1.71450476939562,0.155543821200943,NA
isogroupisogroup44231,4.50503126190986,5.02614245436801,4.65907194929595,3.9511586251679,3.96174839395012,4.46967187993003,0.272191899479446,0.995310922565357
isogroupisogroup44235,2.07113612416799,1.28919697254755,1.96879867037365,1.27372997630333,2.16201487833706,3.75518263278678,0.309293732934831,NA
isogroupisogroup44238,4.27164664452899,4.20601791738962,2.95823251990837,3.96276756959597,4.76009408491404,3.99725810227044,0.470865911881447,0.995310922565357
isogroupisogroup44239,6.37653855542604,4.05846557301308,5.38969613873102,5.6691772315376,5.47489244430713,5.1651603363813,0.798908810582822,0.995310922565357
isogroupisogroup44240,3.93880108725284,2.97597450478303,3.74085181385182,4.23720347602294,3.87179018740316,3.41541629872574,0.623240640870339,0.995310922565357
isogroupisogroup44244,5.77502721779239,2.84306910300792,5.1034669242513,5.15574137592971,5.71403420676899,4.28488558741801,0.666704092055622,0.995310922565357
isogroupisogroup44245,3.58912657827214,5.50003596945745,3.92620383029661,3.98118246555452,3.92830753191771,3.56853334721517,0.410356775693491,0.995310922565357
isogroupisogroup44246,6.89494192134321,5.38773423222215,5.64964451474953,5.64596449712054,6.02220617652106,5.96396689263714,0.866750849797168,0.995310922565357
isogroupisogroup44248,3.78412980103235,4.19254855931685,3.85387853451574,4.4756109816226,3.69059985908531,3.98593050815779,0.838118384698067,0.995310922565357
isogroupisogroup44251,6.508290647662,7.17010827994133,6.22256515943578,6.455317354366,6.3194657650475,7.34509261541985,0.885884813074336,0.995310922565357
isogroupisogroup44253,4.61113063836968,5.72711154454496,5.07472551013995,4.7279667884614,4.81188323552692,4.64705428103679,0.440582849920889,0.995310922565357
isogroupisogroup44254,4.6752844980418,4.6303898082935,3.81386854353949,3.24212473347684,4.24303740455568,3.55321336535762,0.213313256340066,0.995310922565357
isogroupisogroup44255,4.96722503823371,5.68083638429324,3.53452637615975,4.63869664457139,4.53285700380554,4.54806472402683,0.790680763097719,0.995310922565357
isogroupisogroup44258,6.82248722596721,7.40599014040795,6.77713704626913,6.67014677113665,7.00892729666857,7.11891681559626,0.860949337190729,0.995310922565357
isogroupisogroup44259,2.78430243558439,2.80920746767354,2.51362615301566,1.82480283614645,2.73900778765742,2.37167401821116,0.502208042237018,NA
isogroupisogroup44262,2.90457067355608,3.85508538257769,3.0513402546292,3.06962886012723,2.14144689658499,2.87387599820628,0.413856979902905,NA
isogroupisogroup44263,6.40425180544485,7.08479621060323,6.85837080322007,7.52046340089734,6.58779641707697,6.97864307223249,0.575976221033995,0.995310922565357
isogroupisogroup44269,3.45265719346771,2.54526524939224,3.0964558537612,3.10249427626119,3.86306714665391,4.62200228189197,0.171799816483916,0.995310922565357
isogroupisogroup44270,5.47199369060366,5.10591195728639,4.82093911066364,4.90261911955712,4.59081407874665,5.24057832558173,0.65966547206309,0.995310922565357
isogroupisogroup44271,3.60228882461275,2.18336900134491,3.60150555384161,4.08008970249387,3.68292639651354,3.62937726542012,0.253573707072539,NA
isogroupisogroup44273,5.95987927724285,4.16977139200842,5.22456166309306,5.16651841790822,5.57256013501635,5.30777884235579,0.694874962865645,0.995310922565357
isogroupisogroup44275,2.95203269852485,5.06759145357119,3.64942531605545,4.31046430344054,3.14712141628452,6.56379022526574,0.142179859153458,0.975489267372666
isogroupisogroup44279,-0.175134384635968,-0.422111389989711,-0.529896962703742,-0.130465143176338,-0.151825867934356,-0.419115375000584,0.746840017849942,NA
isogroupisogroup44280,0.627516808972799,0.868106065422713,0.717670156279593,1.29850623802732,0.757165969095776,0.433746228058571,0.991724790919955,NA
isogroupisogroup44281,5.65718735656758,5.86277194899169,6.42244107853828,6.19455580288143,5.80499048528762,6.31712182361537,0.762151498083651,0.995310922565357
isogroupisogroup44283,8.05532463248609,8.68614673289658,7.72727982654594,7.37484533074178,8.21043372397462,8.29631511127427,0.615024482712725,0.995310922565357
isogroupisogroup44284,7.68440215836168,6.80664060232166,6.97927428277956,6.25696043441476,6.49677224430632,6.90764227240604,0.171787957228531,0.995310922565357
isogroupisogroup44288,4.33970406223699,3.47685874820458,3.89730205545306,4.3381836995305,4.10752058903853,3.06559096182605,0.88687733804197,0.995310922565357
isogroupisogroup44291,4.66601686037743,4.45949703125841,4.13800488742847,4.32975010602913,6.07443908989884,4.66139588587742,0.310169428108226,0.995310922565357
isogroupisogroup44292,4.86956952217258,5.10171990219287,4.65024472838835,4.54055207312978,4.7746307190777,3.97127335171591,0.389053210669715,0.995310922565357
isogroupisogroup44293,2.81588837982655,1.25951912769168,0.947824591443208,1.69085915724948,2.46749139828367,2.72863505988116,0.0984700821778843,NA
isogroupisogroup44294,4.68388646988048,4.26936862682933,4.13634394870717,3.86986623138747,3.64567271611051,4.55487124091245,0.541118128931549,0.995310922565357
isogroupisogroup44296,6.09106499495344,7.30459771834554,6.62982504266823,6.26043126296687,5.94152779840964,6.30306612950711,0.287319932861572,0.995310922565357
isogroupisogroup44300,6.25011218039947,5.9771124771357,6.65850124132542,5.58329035942755,6.69972781347442,6.66036115156157,0.994590332205923,0.999697530028358
isogroupisogroup44302,5.01552003178019,7.29171511759122,6.09675230881109,4.8147819769745,5.38644958803039,4.85207482059878,0.0226651832038316,0.543474717491441
isogroupisogroup44306,-0.894349687357959,-1.04285894495357,-1.13080995646409,-0.965089049003543,-1.07465638422081,-1.0411807315357,0.960941607289757,NA
isogroupisogroup44309,7.00593477393781,7.65223547831981,8.05639484676763,7.34990162118985,7.26806984825179,7.12766783184932,0.451111554870245,0.995310922565357
isogroupisogroup44312,3.59533551081254,4.26722677963023,2.67114225284409,3.41325239737352,3.4006996652688,2.48522646945853,0.450636172066516,NA
isogroupisogroup44313,-0.613901912623296,-0.542235609040514,-0.28951501361531,-0.111102491329503,-0.595222971530371,-0.539439028411463,0.97668449294298,NA
isogroupisogroup4432,0.857735252075782,0.768152430852441,1.24136057915087,0.459978866080584,0.282101141650033,0.32733671502259,0.315992835919236,NA
isogroupisogroup44321,4.58786069954465,4.86598805259146,5.00029339536314,4.48276295961307,5.23361359405433,3.98604419002231,0.640454764419523,0.995310922565357
isogroupisogroup44323,5.57231542194173,5.68478589327255,4.65084847205492,4.9588882741377,4.95110816492921,4.37258683129381,0.262078115959571,0.995310922565357
isogroupisogroup44325,3.77099157815855,3.5146349854774,3.98423768453766,4.01136797891358,3.90960005670561,2.2502862137541,0.565934410808492,0.995310922565357
isogroupisogroup44326,3.30947097036884,3.11871407217787,3.33762445435844,3.71061455832517,3.87278645698952,3.64294580025985,0.422385766108903,NA
isogroupisogroup44327,2.35999863472452,1.58589029016774,1.10984064799928,4.20133105912361,4.42980547102419,2.05986749343126,0.00296681178569275,NA
isogroupisogroup44329,3.27601759972945,4.04675358157245,3.36407568026261,3.62636245259549,3.32464629595799,2.85265947385718,0.625564792569776,NA
isogroupisogroup4433,-1.71142738440145,-1.73174529550965,-1.76942781966592,-1.76574861731444,-1.74287505697005,-1.73115788610025,0.929989321718381,NA
isogroupisogroup44330,4.18763283501431,3.38581345874683,3.68515825777819,4.83173917385297,4.11881534275563,4.44084317734614,0.193622942414938,0.995310922565357
isogroupisogroup44331,1.12027761383064,2.23809917771345,0.243853268232552,0.264143512189187,1.17869787813417,0.473777137674972,0.409591398114036,NA
isogroupisogroup44332,2.84128186641177,3.98003162694733,4.05096173028807,3.70215893438133,4.02515607682032,2.172719712136,0.649045026271454,0.995310922565357
isogroupisogroup44334,4.9476928552225,3.92212185286953,4.40834498629434,4.24183500054173,4.43786666084666,5.47989423364432,0.591283485927594,0.995310922565357
isogroupisogroup44335,3.44945002191853,2.16012772561458,3.5055723426197,3.65963646778164,3.34947044807585,4.76523905510676,0.116362259651304,0.952802201558282
isogroupisogroup44336,3.74534997205554,3.28049562277763,3.67820316149715,2.92301163208082,3.19322759587614,3.7421995655218,0.639586927376673,NA
isogroupisogroup44337,3.18008882813796,3.88533369750493,3.56782401021946,3.45488051163122,2.28994663923937,3.21647298878563,0.403209039804625,NA
isogroupisogroup44342,7.15603803980238,8.40495785045417,7.31362138535972,6.24031667867528,7.93533286913746,7.17032796120643,0.188407770776513,0.995310922565357
isogroupisogroup44344,4.92112037598534,5.40070658110208,3.82792270056239,3.92692915951892,4.03674614195196,4.13020567807921,0.217630488643113,0.995310922565357
isogroupisogroup44345,1.74983812801668,2.30816741565797,2.3261310123144,1.8732806719771,2.45219503948246,1.32312414558297,0.642675840187206,NA
isogroupisogroup44346,6.66888272512745,5.92863853390784,3.69094861179698,5.65862194329319,5.47327591904101,6.20173936298436,0.707306772481154,0.995310922565357
isogroupisogroup44349,1.83535379479494,2.75060225940246,2.10134060575741,2.17286685943165,2.34967295228903,1.37861072377146,0.594728814409688,NA
isogroupisogroup44353,4.64761445316594,2.20542224928801,3.34912151778407,3.9218695399942,3.61540980629844,3.51451685203822,0.574412641981585,0.995310922565357
isogroupisogroup44358,-0.138159542335592,0.697155242968559,0.29887879026175,3.91868485464059,0.583609538109634,2.71289738225212,0.000867920170212443,NA
isogroupisogroup44361,6.53918704482178,6.83110407290084,6.05814023463601,5.92554686745966,5.74831635213446,5.99896196652647,0.189722589994577,0.995310922565357
isogroupisogroup44362,-0.235480222214401,0.22458038308097,-0.680466524398571,-0.673935704918512,-0.600705841532499,-0.532249569262061,0.57737979681937,NA
isogroupisogroup44363,6.96820233531317,6.56953668118715,6.25227141963851,6.29999030655071,6.78951336451564,7.05783414074063,0.795053447086181,0.995310922565357
isogroupisogroup44368,0.380186124036415,0.600886328446797,0.269291922951297,0.0358397867803283,0.778743741334705,0.606783908257589,0.915395752449651,NA
isogroupisogroup44369,5.7612429711352,7.34185117998217,5.81697950031908,6.01400700953813,5.90954796942638,5.1576310341637,0.202134403610973,0.995310922565357
isogroupisogroup44370,5.33008952789077,5.69598971613762,5.8309876749175,6.29669461603753,4.84792023741052,5.67031394952707,0.98797787629327,0.999040261475886
isogroupisogroup44371,7.09457147025533,7.92444516011167,7.0092616856364,6.71990770806043,7.08646138799668,7.18749128266006,0.402269895236794,0.995310922565357
isogroupisogroup44372,6.26848673501862,7.19344829378596,7.17129188609139,6.41259468565887,6.8020136967298,6.38097773216662,0.424503104906251,0.995310922565357
isogroupisogroup44373,0.523540467637567,0.306273554743631,0.00819575670503678,0.0322261204768511,-0.15775322659669,-0.100024838572861,0.544895361987176,NA
isogroupisogroup44374,1.96835819766505,1.11028638621506,2.05872755856152,1.6923977474655,2.25986330207705,1.11425737545033,0.881840518152632,NA
isogroupisogroup44375,-0.63098459910636,-0.451276529973644,-0.583336042480125,0.0473997677226488,0.138596434383659,-0.447900871532719,0.348000863561462,NA
isogroupisogroup44376,6.79322207107081,6.42730083632992,6.22591077632061,6.31989072169919,5.99827307853204,7.34762189150991,0.911388431877239,0.995310922565357
isogroupisogroup44377,6.29637656845205,6.22456120111088,6.16377428326526,6.17931055688548,6.16970110852934,6.17965254915418,0.901606051159686,0.995310922565357
isogroupisogroup44379,7.14188126612484,8.26216407232948,7.6407230173887,6.76580943937797,6.97056004746642,6.69653356342217,0.032111176076692,0.647874709773351
isogroupisogroup44380,5.56731608569008,5.5875941915629,4.81662795590354,3.92855719838031,5.28682785371958,5.42416615033764,0.413620197609875,0.995310922565357
isogroupisogroup44385,5.72119052243709,4.55095296156105,5.93091231223588,5.63538941412913,5.60862046381048,6.03915023136874,0.469142532799889,0.995310922565357
isogroupisogroup44387,4.34111967697886,5.3282877861433,4.64034611548046,4.77726101831788,5.03799185606067,4.1318225366662,0.824908777964679,0.995310922565357
isogroupisogroup44389,5.43828768445916,5.03577704038618,5.39729940995129,4.8129633314374,5.00672942526683,5.54829608382634,0.727880899025403,0.995310922565357
isogroupisogroup44390,2.67168751609176,3.41977990118801,4.23696849682568,2.21256333770996,3.27715364291593,2.33061897723605,0.190601445989938,NA
isogroupisogroup44391,-1.85901634904982,-1.73772917038182,-1.82976267050218,-1.82077681093889,-1.60151197235838,-1.73629451744491,0.639294959599623,NA
isogroupisogroup44394,5.49251395591787,4.68410569297304,5.05009286723768,6.27644610086818,4.55295604475322,6.22139713696148,0.193517925746667,0.995310922565357
isogroupisogroup44398,0.787236257557767,2.07570759046949,1.82615831072735,0.877824122087383,1.42292808791382,0.795452897531792,0.396985174405329,NA
isogroupisogroup44399,2.7701691963037,6.99399419289535,2.14943885395943,2.4109899533052,2.330246423517,1.75795825747253,0.00281539745583451,0.178984792017189
isogroupisogroup44400,2.00584823681379,3.10794942291137,2.17363169738335,2.11089703552048,2.71127356503162,2.5867714429187,0.941275076761735,NA
isogroupisogroup44401,1.70222109513146,3.1682831775749,2.15124963995951,1.14083048254893,1.01915803396333,1.59415075672624,0.103315874369266,NA
isogroupisogroup44402,0.762197067821335,0.222961613214284,0.338355563850041,0.565336221434018,1.05938110543524,0.225105300920991,0.823851057484498,NA
isogroupisogroup44403,-0.981308788199528,-0.97098231562745,-1.08271851931213,-0.873879814392953,-0.763753912064275,-0.968799765684431,0.695438602939559,NA
isogroupisogroup44404,2.60697770147787,2.7903898790945,2.07344325029316,2.48256208794031,2.56404358883776,2.35660121243251,0.969780759011302,NA
isogroupisogroup44405,1.57608958991623,2.66779599415496,1.17827705978178,2.02441027986842,1.41051314534291,1.14915638591579,0.625544597536921,NA
isogroupisogroup44406,5.14496219714382,3.73930651548039,5.42803219999647,5.28182304126549,4.88078872584591,5.38498308001763,0.427595774748218,0.995310922565357
isogroupisogroup44407,6.03066815710043,6.23357983782797,6.08421590143612,6.28905609895953,6.22419544572775,6.54748586998133,0.575409654049057,0.995310922565357
isogroupisogroup44408,4.53302605113004,3.33470201529689,4.8358528018123,4.82445103838562,4.55343479419101,5.01778452203798,0.299560749805152,0.995310922565357
isogroupisogroup44409,2.21662778469499,3.18635211528547,2.55328360340319,2.95243662765232,2.92712974728331,1.68437637495826,0.722996114372688,NA
isogroupisogroup44411,5.02870392950323,3.39847205730324,4.73878965708322,4.70776925795174,4.78282591091896,5.38427876971228,0.298878447229252,0.995310922565357
isogroupisogroup44412,6.99472450133361,5.86871436720149,6.55428846556954,7.03698001082565,6.66199927317843,6.79359532955679,0.400457558757034,0.995310922565357
isogroupisogroup44415,6.24497947323502,5.78683642277532,6.48417634429235,6.66864646807476,6.06959167285737,7.02199318485543,0.316218958797551,0.995310922565357
isogroupisogroup44417,3.19643166100506,3.53735649863716,3.57818722574598,3.28032466952981,2.98239567106585,3.23462284921882,0.67271953198181,NA
isogroupisogroup44418,4.48528764233907,4.52500285944088,4.3670787344734,3.91181539619311,4.05317286528203,3.61430745115016,0.278674597993537,0.995310922565357
isogroupisogroup44420,5.67817168936769,4.86985308515428,5.43256081401964,5.36159742046709,5.20545886589879,5.76945239826565,0.810483714221194,0.995310922565357
isogroupisogroup44421,1.44776912039607,1.47872883159936,1.80855916851698,2.23510862168992,1.62797598456581,1.05437438876647,0.981862530900898,NA
isogroupisogroup44424,6.45860489191871,5.4483181536566,5.85587271259205,5.4655172607855,5.75217747455136,5.51899563426049,0.46137479219004,0.995310922565357
isogroupisogroup44425,5.70434631454491,4.66166946204815,5.81134061078059,5.7771037424565,5.82190034551041,5.74881369733509,0.439678065126316,0.995310922565357
isogroupisogroup44429,4.38589137504065,3.29147330119315,4.03323831527092,3.86846841033718,4.76120958058907,3.07155314788094,0.879749615777299,0.995310922565357
isogroupisogroup44430,0.688887065104308,2.57747824563531,0.754309154106161,1.24014825443353,1.38433982219239,0.708795168030099,0.809975659476698,NA
isogroupisogroup44434,6.17836146198384,6.04929267847534,6.32270450284498,6.24899863488878,5.89970694860269,6.29289540992432,0.939319046360627,0.995310922565357
isogroupisogroup44435,6.25008695553809,6.16280180833709,5.9233719603988,6.11397488553149,5.6891164814992,6.41143392327225,0.929765308913631,0.995310922565357
isogroupisogroup44436,4.03069301830794,4.17460722175482,3.37456902479172,4.02716059417327,3.54854199916674,4.54023452306415,0.773311812369559,0.995310922565357
isogroupisogroup44437,7.82097020569785,8.18380918767918,8.02905211813116,8.35409629471427,8.1121388333287,7.46450385384048,0.932337048816639,0.995310922565357
isogroupisogroup44439,8.93372072268816,7.84029750866542,8.77502505792559,9.31535028888914,9.20053569758774,9.17320197238637,0.0677854925491597,0.849422266159297
isogroupisogroup44440,6.69878635393219,6.65517378066737,6.91456676970362,7.02159920730207,7.12543087108534,6.34462319546738,0.85492998821108,0.995310922565357
isogroupisogroup44443,0.783583367074053,2.11736148256914,2.24657250996338,1.30696480689848,0.728777260157858,0.807090930768567,0.171507668531231,NA
isogroupisogroup44445,0.66267607190487,0.102834895191567,0.400360591304311,0.436577101567756,0.065628151528756,0.532864764583679,0.949097126322204,NA
isogroupisogroup44449,3.18697233646327,2.82278514899502,3.78334245541993,3.84231502113465,3.16889634306017,3.43816118230363,0.678942354136578,NA
isogroupisogroup44450,2.90857022480709,3.07808253609554,3.49026655341254,3.18305051094014,3.19054602135503,4.80226993545874,0.354531606266893,0.995310922565357
isogroupisogroup44453,4.8856863308147,4.96126481876417,4.30390755263999,5.05744195502057,3.505817582569,4.77314596529934,0.676665313994271,0.995310922565357
isogroupisogroup44455,10.3239703358193,8.5235198594272,10.070174283712,9.34402595824511,9.78467792007536,10.0019167891309,0.875371469016098,0.995310922565357
